date,daily_confirmed_cases,daily_deaths,countries_and_territories,geo_id,pop_data_2019
2020-06-15,538,14,Philippines,PH,108116622
2020-06-20,660,14,Philippines,PH,108116622
2020-06-21,941,20,Philippines,PH,108116622
2020-06-22,652,19,Philippines,PH,108116622
2020-06-25,470,18,Philippines,PH,108116622
2020-06-02,552,3,Philippines,PH,108116622
2020-06-06,244,3,Philippines,PH,108116622
2020-06-17,361,5,Philippines,PH,108116622
2020-06-18,457,5,Philippines,PH,108116622
2020-06-03,359,6,Philippines,PH,108116622
2020-06-10,518,6,Philippines,PH,108116622
2020-06-01,862,7,Philippines,PH,108116622
2020-06-07,714,7,Philippines,PH,108116622
2020-06-04,751,8,Philippines,PH,108116622
2020-06-09,579,8,Philippines,PH,108116622
2020-06-19,561,8,Philippines,PH,108116622
2020-06-23,630,8,Philippines,PH,108116622
2020-06-26,774,8,Philippines,PH,108116622
2020-06-29,652,8,Philippines,PH,108116622
2020-06-08,555,9,Philippines,PH,108116622
2020-06-12,443,9,Philippines,PH,108116622
2020-06-24,1143,9,Philippines,PH,108116622
2020-06-05,634,10,Philippines,PH,108116622
2020-06-11,740,10,Philippines,PH,108116622
2020-06-16,490,10,Philippines,PH,108116622
2020-06-30,983,11,Philippines,PH,108116622
2020-06-27,1004,12,Philippines,PH,108116622
2020-06-28,730,12,Philippines,PH,108116622
2020-06-01,0,0,Brunei_Darussalam,BN,433296
2020-06-02,0,0,Brunei_Darussalam,BN,433296
2020-06-03,0,0,Brunei_Darussalam,BN,433296
2020-06-04,0,0,Brunei_Darussalam,BN,433296
2020-06-05,0,0,Brunei_Darussalam,BN,433296
2020-06-06,0,0,Brunei_Darussalam,BN,433296
2020-06-07,0,0,Brunei_Darussalam,BN,433296
2020-06-08,0,0,Brunei_Darussalam,BN,433296
2020-06-09,0,0,Brunei_Darussalam,BN,433296
2020-06-10,0,0,Brunei_Darussalam,BN,433296
2020-06-11,0,0,Brunei_Darussalam,BN,433296
2020-06-12,0,0,Brunei_Darussalam,BN,433296
2020-06-13,0,0,Brunei_Darussalam,BN,433296
2020-06-14,0,0,Brunei_Darussalam,BN,433296
2020-06-15,0,0,Brunei_Darussalam,BN,433296
2020-06-16,0,0,Brunei_Darussalam,BN,433296
2020-06-18,0,0,Brunei_Darussalam,BN,433296
2020-06-19,0,0,Brunei_Darussalam,BN,433296
2020-06-20,0,0,Brunei_Darussalam,BN,433296
2020-06-21,0,0,Brunei_Darussalam,BN,433296
2020-06-22,0,0,Brunei_Darussalam,BN,433296
2020-06-23,0,0,Brunei_Darussalam,BN,433296
2020-06-24,0,0,Brunei_Darussalam,BN,433296
2020-06-25,0,0,Brunei_Darussalam,BN,433296
2020-06-26,0,0,Brunei_Darussalam,BN,433296
2020-06-27,0,0,Brunei_Darussalam,BN,433296
2020-06-28,0,0,Brunei_Darussalam,BN,433296
2020-06-29,0,0,Brunei_Darussalam,BN,433296
2020-06-30,0,0,Brunei_Darussalam,BN,433296
2020-06-17,0,1,Brunei_Darussalam,BN,433296
2020-06-01,19807,602,United_States_of_America,US,329064917
2020-06-02,21086,764,United_States_of_America,US,329064917
2020-06-03,20544,1034,United_States_of_America,US,329064917
2020-06-04,19699,994,United_States_of_America,US,329064917
2020-06-05,21140,1036,United_States_of_America,US,329064917
2020-06-06,25178,932,United_States_of_America,US,329064917
2020-06-07,22223,659,United_States_of_America,US,329064917
2020-06-08,22302,712,United_States_of_America,US,329064917
2020-06-09,18822,493,United_States_of_America,US,329064917
2020-06-10,18665,999,United_States_of_America,US,329064917
2020-06-11,20614,918,United_States_of_America,US,329064917
2020-06-12,22883,896,United_States_of_America,US,329064917
2020-06-13,25639,849,United_States_of_America,US,329064917
2020-06-14,25540,767,United_States_of_America,US,329064917
2020-06-15,19543,296,United_States_of_America,US,329064917
2020-06-16,19957,395,United_States_of_America,US,329064917
2020-06-17,23705,836,United_States_of_America,US,329064917
2020-06-18,25559,754,United_States_of_America,US,329064917
2020-06-19,27762,717,United_States_of_America,US,329064917
2020-06-20,29909,678,United_States_of_America,US,329064917
2020-06-21,34158,607,United_States_of_America,US,329064917
2020-06-22,25793,256,United_States_of_America,US,329064917
2020-06-23,31390,427,United_States_of_America,US,329064917
2020-06-24,34720,826,United_States_of_America,US,329064917
2020-06-25,34339,751,United_States_of_America,US,329064917
2020-06-26,40949,2437,United_States_of_America,US,329064917
2020-06-27,45527,623,United_States_of_America,US,329064917
2020-06-28,42486,500,United_States_of_America,US,329064917
2020-06-29,38673,265,United_States_of_America,US,329064917
2020-06-30,41556,336,United_States_of_America,US,329064917
