date,daily_confirmed_cases,daily_deaths,countries_and_territories,geo_id,pop_data_2019
2020-05-22,0,0,Brunei_Darussalam,BN,433296
2020-05-23,0,0,Brunei_Darussalam,BN,433296
2020-05-24,0,0,Brunei_Darussalam,BN,433296
2020-05-25,0,0,Brunei_Darussalam,BN,433296
2020-05-26,0,0,Brunei_Darussalam,BN,433296
2020-05-27,0,0,Brunei_Darussalam,BN,433296
2020-05-29,0,0,Brunei_Darussalam,BN,433296
2020-05-30,0,0,Brunei_Darussalam,BN,433296
2020-05-31,0,0,Brunei_Darussalam,BN,433296
2020-05-28,0,1,Brunei_Darussalam,BN,433296
2020-05-01,29917,2040,United_States_of_America,US,329064917
2020-05-02,33955,2062,United_States_of_America,US,329064917
2020-05-03,29288,1317,United_States_of_America,US,329064917
2020-05-04,24972,1297,United_States_of_America,US,329064917
2020-05-05,22593,1252,United_States_of_America,US,329064917
2020-05-06,23841,2144,United_States_of_America,US,329064917
2020-05-07,24128,2353,United_States_of_America,US,329064917
2020-05-08,28369,2239,United_States_of_America,US,329064917
2020-05-09,26957,1510,United_States_of_America,US,329064917
2020-05-10,25612,1614,United_States_of_America,US,329064917
2020-05-11,20258,734,United_States_of_America,US,329064917
2020-05-12,18117,1156,United_States_of_America,US,329064917
2020-05-13,22048,1703,United_States_of_America,US,329064917
2020-05-14,20782,1746,United_States_of_America,US,329064917
2020-05-15,27143,1773,United_States_of_America,US,329064917
2020-05-16,25508,1662,United_States_of_America,US,329064917
2020-05-17,24487,1186,United_States_of_America,US,329064917
2020-05-18,18873,808,United_States_of_America,US,329064917
2020-05-19,21841,791,United_States_of_America,US,329064917
2020-05-20,19970,1568,United_States_of_America,US,329064917
2020-05-21,23285,1518,United_States_of_America,US,329064917
2020-05-22,25434,1263,United_States_of_America,US,329064917
2020-05-23,24147,1305,United_States_of_America,US,329064917
2020-05-24,21236,1080,United_States_of_America,US,329064917
2020-05-25,20568,633,United_States_of_America,US,329064917
2020-05-26,19064,500,United_States_of_America,US,329064917
2020-05-27,18910,696,United_States_of_America,US,329064917
2020-05-28,18721,1526,United_States_of_America,US,329064917
2020-05-29,21817,1175,United_States_of_America,US,329064917
2020-05-30,25337,1219,United_States_of_America,US,329064917
2020-05-31,23297,945,United_States_of_America,US,329064917
